GroupID,GroupName,ModelId,ModelName
2595,la5.ic,1547,Bike_Yamaha_R 3_Default_2024_P_MT
3451,LA5.IC.OPS,1151,eBike_BuyMyEV_E-Kicks_Ver 2_2022_EV_MT
4056,MoveInSync,1980,Bus_Olectra_ Olectra IX_Default_2025_EV_AT
4350,PoliceInspectors_law_order,1325,Car_Maruti_Ertiga_Default_2023_P_MT
1822,Amplus,1110,Car_BYD E6_BYD E6_Default_2021_EV_AMT
3934,Demo_batt,1149,BMS_Inverted_48V_V1_2022_EV_AT
2595,la5.ic,437,Tata ace_Tata_Dosth_Default_2017_D_MT
5026,Maverick_Motors,1587,Bike_Royal Enfield_Continental GT 650_Default_2024_P_MT
5026,Maverick_Motors,1317,Bike_Royal Enfield_Classic 350_Default_2023_P_MT
2818,MBSI_PVT_LTD,1137,eBike_HEROelectric_NYX e5_HX_2022_EV_AT
2770,MUPL,973,Auto_Ape_Piaggio_Default_2020_D_MT
165,RoyalBrothers,448,Bike_Royal Enfield_Interceptor 650_Default_2018_P_MT
3902,EVM_secondarydevice,1636,Car_Volkswagen_VIRTUS_Default_2024_P_AT
2595,la5.ic,597,Car_Mahindra_Marazzo_Default_2019_D_MT
3516,LA5.IC.HARDWARE,961,Car_Mahindra_Bolero_Default_2021_P_MT
2818,MBSI_PVT_LTD,1791,eBike_Rideriver_Gen1_indie_2024_EV_AT
165,RoyalBrothers,1333,Bike_TVS_Apache_RTR160_2023_P_AT
3326,Trontek,2032,BMS_Trontek_51.2v45ah_BS-TK-SOC_2025_EV_AT
3902,EVM_secondarydevice,1854,Car_Citroen_ec3_Default_2025_EV_AT
2595,la5.ic,1373,Bike_TVS_NTORQ_Default_2023_P_AT
3326,Trontek,1694,BMS_Trontek_51V105Ah_Trontek_REV 1.3_2024_EV_AT
3902,EVM_secondarydevice,1355,Car_Skoda_Rapid_Default_2020_P_AT
3516,LA5.IC.HARDWARE,1149,BMS_Inverted_48V_V1_2022_EV_AT
28480,ORIX_CORPORATION_LIMITED,79,Car_Mahindra_Scorpio_Default_2017_D_MT
3238,Bakertilly,1150,Car_Tata_Harrier_Default_2019_D_AT
2595,la5.ic,2029,BMS_Sygnus Electrik_JBD 500K_51.2V 120Ah LFP_2025_EV_AT
8167,Niranjan_Billing,1962,eBike_Bounce_Infinity_SunMobility E3 D1_2025_EV_AT
8167,Niranjan_Billing,752,eRickshaw_Omega_Seiki rage+_Default_2021_EV_AT
8167,Niranjan_Billing,553,Tata ace_Tata_Tata Ace_Default_2018_EV_AT
3230,Blusmart,1113,Car_Tata_Xpress -T_Default_2021_EV_AT
2595,la5.ic,1233,eRickshaw_MLR Auto_Eltra_Cargo_Tork+Amaron_2023_EV_AT
5571,shizenenergy,2035,BMS_Shizenenergy_74V 120Ah_JBD 500_2025_EV_AT
3060,BikeBazaar,1724,eBike_Lectrix_LSX 2.0_Default_2024_EV_AT
295,HWY Rider,1473,Bike_Suzuki_VStrom_SX 250_2022_P_MT
1717,IndusGo,820,Car_Maruti_Ignis_Default_2020_P_MT
2595,la5.ic,3,Bike_Aprilia_SR 150_Default_2017_D_AT
3963,Tata_Demo,1264,Truck_Ashok Leyland_Dost_Default_2023_D_MT
2418,bgauss,2021,eBike_BGauss_C12_i Max 2.0_2025_EV_AT
3902,EVM_secondarydevice,1353,Car_Volkswagen_Polo_GT TSI_2019_P_AT
2595,la5.ic,936,Car_Mahindra_Bolero_Default_2019_D_MT
8167,Niranjan_Billing,1245,Car_MG_zs EV_Exclusive_2022_EV_AT
165,RoyalBrothers,1650,Bike_Bajaj_pulsar NS 400_Default_2024_P_MT
8884,RR_Mobility,2099,eRickshaw_Lohia_Narian ICH_E-Cart_2025_EV_AT
4218,Bhagiyalakshmi,1181,Car_Tata_Xpress -T_Ziptron_2022_EV_AT
3934,Demo_batt,1152,BMS_Stefen_48V_Default_2022_EV_AT
3633,Eastman,1826,BMS_Eastman_51V-150Ah_JBD 250_2024_EV_AT
4012,Ipower,1484,BMS_iPower_iPower_Daly 500_2023_EV_AT
2541,Upgrid_Mobility,1173,BMS_Lohum_50V_Default_2022_EV_AT
2595,la5.ic,1149,BMS_Inverted_48V_Default_2022_EV_AT
2595,la5.ic,1585,Bike_Royal Enfield_Himalayan 452_Default_2024_P_MT
2591,Napino,1376,BMS_Livguard_BMS_White_Knight_14S_48V_60A_V4_2023_EV_-
4009,Pixcell,1268,BMS_Pixcell_60V_default_2023_EV_AT
2862,E_ChargeUp,1759,BMS_Eastman_51V-150Ah_Electric Fuel 16S/100A (500)_2024_EV_AT
2862,E_ChargeUp,1584,BMS_Eastman_EM LFP S 51105 N_Webber 500 CAN_2024_EV_AT
4961,Greaves_2W_Ampere,1595,eBike_Ampere_Magnus_MC 100_2024_EV_AT
8167,Niranjan_Billing,2021,eBike_BGauss_C12_i SM_2025_EV_AT
4020,alt_mobility,1674,eBike_Quantum_Bziness_500_Bziness XS_2024_EV_AT
1979,eTrio,669,eRickshaw_Etrio_TOURO MAX_Default_2020_EV_AT
2595,la5.ic,1095,Car_Maruti_ECCO_Default_2019_CNG_MT
2595,la5.ic,1378,BMS_Inverted_48V_Inverted_JBD_2023_EV_AT
3826,lithium,1786,Car_Tata_Xpress -T_Ziptron_2024_EV_AT
2818,MBSI_PVT_LTD,1181,Car_Tata_Xpress -T_Ziptron_2022_EV_AT
7730,Milo_mobility,1181,Car_Tata_Xpress -T_Ziptron_2022_EV_AT
4209,Refex_Green_Mobility,1786,Car_Tata_Xpress -T_Ziptron_2024_EV_AT
4667,Atria,1510,Tata ace_Tata_Tata Ace_Default_2018_P_MT
295,HWY Rider,662,Bike_TVS_JUPITER_Default_2020_P_CVT
2461,ICProduction,686,BMS_Livguard_48V_V1_2020_EV_AT
2595,la5.ic,114,Bike_Royal Enfield_Bullet 350_Default_2017_P_MT
2595,la5.ic,1616,Mini Bus_Higer_H5C_Default_2024_EV_AT
3516,LA5.IC.HARDWARE,1071,eRickshaw_Altigreen_NEEV HD_EV_2021_EV_AT
2541,Upgrid_Mobility,1276,BMS_Greenfuel_JBD_Default_2023_EV_AT
2457,IndusGo_SecondaryDevice,823,Car_Ford_Ecosport_Trend+_2019_D_MT
4012,Ipower,1726,BMS_iPower_48V 45AH_BS V2_2024_EV_AT
2595,la5.ic,1761,BMS_Eastman_64V-105AH_JBD21S/200A_2024_EV_AT
1843,ORIX.IC,866,Car_Hyundai_VENUE _Default_2021_P_MT
28480,ORIX_CORPORATION_LIMITED,2027,Car_Maruti_Dzire_Default_2025_P_AT
28480,ORIX_CORPORATION_LIMITED,1529,Car_Toyota_Innova crysta_Default_2024_P_MT
3901,Quantum,1453,eBike_Quantum_Bziness_MCU 500_2023_EV_AT
5146,ElectrifiMobility,1643,eBike_Gemopai_Ryder_Low Speed _2024_EV_AT
3902,EVM_secondarydevice,742,Car_Nissan_Datsun Redi Go_Default_2021_P_MT
3428,Jaidka,1169,eRickshaw_Jaidka_Arjun_Default_2022_EV_AT
2595,la5.ic,1618,BMS_CLN Energy_64.V_64V 105Ah_2024_EV_AT
2595,la5.ic,1235,eRickshaw_MLR Auto_ePRO_Cargo_SEG+Exicom_2023_EV_AT
3516,LA5.IC.HARDWARE,1383,eRickshaw_Piaggio_Ape E-Xtra FX_EV_2023_EV_AT
3451,LA5.IC.OPS,1157,BMS_Trontek_76V_Default_2022_EV_AT
3015,MBSI_LA5,1312,Bike_Bajaj_Pulsar 250N_Default_2023_P_MT
2595,la5.ic,1462,BMS_Trontek_51V_Trontek BMS 250K_2023_EV_AT
2818,MBSI_PVT_LTD,1319,BMS_micronix_52V_Default_2023_EV_AT
3868,Metafin,1558,VFD_Crompton Greaves_VSR48-024 20CEB_Eicher_2023_EV_AT
3653,Noori_Travels,895,Car_Maruti_Brezza_Default_2020_P_MT
2915,ELECTRIQMOBILITYMOTORS,752,eRickshaw_Omega_Seiki rage+_Default_2021_EV_AT
3902,EVM_secondarydevice,1180,Car_Hyundai_Alcazar_Default_2022_D_AT
2595,la5.ic,490,Car_Maruti_Wagonr_VXI_2019_P_AMT
2595,la5.ic,1806,Bike_Ducati_Scrambler_Default_2024_P_MT
3758,Likraft,1445,BMS_Likraft_52V_JK BMS_2023_EV_AT
3620,blrtrafficpolice,90,Car_Maruti_Eeco_Default_2017_D_MT
295,HWY Rider,1315,Bike_Royal Enfield_Meteor 350 steller_Default_2023_P_MT
2457,IndusGo_SecondaryDevice,943,Car_Maruti_Brezza_Default_2020_D_MT
4012,Ipower,690,BMS_iPower_iPower_Default_2020_EV_AT
2595,la5.ic,1520,VFD_Crompton Greaves_VSR48-038 20CEB_Eicher_2023_EV_AT
2595,la5.ic,1268,BMS_Pixcell_60V_default_2023_EV_AT
3015,MBSI_LA5,1310,Bike_Suzuki_VStrom_SF250_2023_P_AT
2818,MBSI_PVT_LTD,1442,Bike_Royal Enfield_Himalayan_Default_2023_P_MT
5146,ElectrifiMobility,1683,eBike_Quantum_Jinka_250_Bziness Pro_2024_EV_AT
3902,EVM_secondarydevice,1343,Car_Skoda_slavia_Default_2022_P_MT
2595,la5.ic,1205,eBike_Ampere_Magnus_Default_2022_EV_MT
2595,la5.ic,1832,BMS_Inverted_51V105AH_JBD 500_2024_EV_AT
165,RoyalBrothers,409,Bike_Hero_Glamour_Default_2018_P_MT
2595,la5.ic,1678,Bike_Royal Enfield_Mavrick 440_Default_2024_P_MT
3516,LA5.IC.HARDWARE,199,Bike_Hero_Splendor_Default_2018_P_MT
2534,Mooving_Mobility,686,BMS_Livguard_48V_V1_2020_EV_AT
4026,PASFREIGHT,1264,Truck_Ashok Leyland_Dost_Default_2023_D_MT
3157,Perpetuity_Capital,390,Car_Hyundai_Eon_Default_2018_P_MT
9006,Retool,1918,BMS_Inverted_48V_SuperPower_SOC Display(DEV059) _2025_EV_AT
7845,SU_Kam,1914,BMS_Su_Kam_51.2V 100AH_JBD 500_2025_EV_AT
3024,ZyppElectric,1805,BMS_Trontek_51.2V_REV1.3_2024_EV_AT
3633,Eastman,1857,BMS_Eastman_EM LFP S 51105H JC _JBD 80Amp_2025_EV_AT
3902,EVM_secondarydevice,1342,Car_Volkswagen_Polo_Default_2021_P_MT
2595,la5.ic,1546,BMS_Trontek_51V_Battery Smart 500K Protocol_2024_EV_AT
2595,la5.ic,1866,Car_Maruti_INVICTO_Default_2024_P_AMT
2595,la5.ic,1473,Bike_Suzuki_VStrom_SX 250_2022_P_MT
6,Narayana Group,1245,Car_MG_zs EV_Exclusive_2022_EV_AT
3901,Quantum,1451,eBike_Quantum_Bziness_Trontek BMS_2023_EV_AT
4270,Quiqup_Innovations,1182,eBike_BGauss_D15i_Default_2022_EV_AT
1822,Amplus,1451,eBike_Quantum_Bziness_Trontek BMS_2023_EV_AT
3333,Arigs,1162,eRickshaw_Mahindra_Supromax_Default_2022_EV_AT
2453,EVMGroup,429,Bike_Honda_Unicorn 150_Default_2018_P_MT
2595,la5.ic,603,Car_Maruti_Alto k10_Default_2019_P_MT
4546,Stride,1184,eRickshaw_Mahindra_Zor Grand_DV+_2022_EV_AT
3326,Trontek,1157,BMS_Trontek_76V_Default_2022_EV_AT
3033,vidyuttech_API,1582,Car_MG_Comet_Exclusive_KeyLess_2024_EV_AT
4015,Battrixx,1906,BMS_Battrixx_51.2V 45Ah_SOC_Dev59_2025_EV_AT
3257,Cygni,1125,BMS_Battery_TEST_Default_2021_EV_AT
3120,Inverted_energy,1381,BMS_Inverted_51.6V_Inverted_JBD_2023_EV_AT
2818,MBSI_PVT_LTD,1248,Bike_Honda_CliQ_Default_2019_P_AT
3653,Noori_Travels,1110,Car_BYD E6_BYD E6_Default_2021_EV_AMT
3515,DriEV_Demo,1149,BMS_Inverted_48V_V1_2022_EV_AT
3902,EVM_secondarydevice,1066,Car_Toyota_Glanza_Default_2021_P_AT
2595,la5.ic,686,BMS_Livguard_48V_V1_2020_EV_AT
2512,Livguard_Ver2,1203,BMS_Livguard_48V_V2_2022_EV_AT
5293,BS_Devices_Simsterminated,1202,BMS_Greenfuel_48V_V2_2022_EV_AT
2595,la5.ic,953,Car_Nissan_Magnite_Default_2021_P_AT
2595,la5.ic,36,Bus_Eicher_Bus_Default_2017_D_MT
2595,la5.ic,1159,eRickshaw_Lohia_Humsafar L5_Default_2022_EV_AT
4996,One_electric,1863,BMS_Stefen_48V_Superpower_Default_2025_EV_AT
2766,Pibeam,1060,Bike_Pibeam_PIMO_Default_2021_EV_AT
3024,ZyppElectric,1137,eBike_HEROelectric_NYX e5_HX_2022_EV_AT
2818,MBSI_PVT_LTD,1585,Bike_Royal Enfield_Himalayan 452_Default_2024_P_MT
3620,blrtrafficpolice,1333,Bike_TVS_Apache_RTR160_2023_P_AT
2595,la5.ic,1563,Car_Tata_Xpres-T_Ziptron_2024_EV_AT
5909,LAF_International_Deployment,1791,eBike_Rideriver_Gen1_indie_2024_EV_AT
2818,MBSI_PVT_LTD,1172,Bike_Honda_CB 300_Default_2022_P_AT
2818,MBSI_PVT_LTD,1515,eBike_BGauss_C12_i Max_2024_EV_AT
3868,Metafin,1505,VFD_INVT_GD200A_Eicher_2023_EV_AT
6170,Quick_Ride,1788,Car_BYD_BYD EMax_Default_2024_EV_AT
3424,Zappit_Shoffr,1481,Car_BYD E6_BYD E6_Default_2023_EV_AMT
2595,la5.ic,1383,eRickshaw_Piaggio_Ape E-Xtra FX_EV_2023_EV_AT
7293,Tamarind_Global,1282,Car_Honda_Amaze_Default_2020_P_MT
3902,EVM_secondarydevice,1015,Car_Nissan_Micra_Default_2018_P_AT
1717,IndusGo,603,Car_Maruti_Alto k10_Default_2019_P_MT
2595,la5.ic,51,Bike_Honda_CB Hornet 160R_Default_2017_P_MT
2595,la5.ic,1331,BMS_Likraft_52V_51.2V 100Ah_2023_EV_AT
2595,la5.ic,1838,eBike_BGauss_ C12 I MAX_Default_2025_EV_AT
165,RoyalBrothers,1308,Bike_Bajaj_Pulsar 150_Default_2023_P_MT
2453,EVMGroup,188,Bike_Honda_Shine_Default_2017_P_MT
3902,EVM_secondarydevice,753,Car_Tata_Altroz_Default_2021_P_MT
7,Krishniah Chetty and Sons,91,Car_Maruti_Ertiga_Default_2017_D_MT
2595,la5.ic,1460,Car_Maruti_Ertiga_Default_2023_CNG_MT
2818,MBSI_PVT_LTD,1317,Bike_Royal Enfield_Classic 350_Default_2023_P_MT
3633,Eastman,1910,BMS_Eastman_51.2V 105AH H_JBD250_2025_EV_AT
2595,la5.ic,1193,eBike_OKaya_Faast F4_Default_2022_EV_AT
3157,Perpetuity_Capital,838,Car_Maruti_Ertiga_VDi_2019_D_AT
7506,Rentelo,866,Car_Hyundai_VENUE _Default_2021_P_MT
4091,Akira,1894,BMS_Akira_51.2V 45AH_BS V3_2025_EV_AT
3120,Inverted_energy,1454,BMS_Stefen_48V_Superpower_Default_2023_EV_AT
2595,la5.ic,611,Car_Maruti_Swift_Default_2019_D_MT
2595,la5.ic,1699,Bike_Harley Davidson_X440_Default_2024_P_MT
2595,la5.ic,216,Car_Maruti_Eeco_Default_2017_P_MT
4588,Neuron,1858,BMS_Neuron_60.8V  100Ah_Default_2024_EV_AT
165,RoyalBrothers,1013,Bike_Honda_Activa 5G_Default_2020_P_AT
2541,Upgrid_Mobility,1546,BMS_Trontek_51V_Battery Smart 500K Protocol_2024_EV_AT
295,HWY Rider,1442,Bike_Royal Enfield_Himalayan_Default_2023_P_MT
4428,IntelliOne,1774,BMS_Epitome energy_51.2V45AH_Superpower_2024_EV_AT
3809,Madikeri_Police,1061,Car_Maruti_Ertiga_Default_2020_P_MT
2818,MBSI_PVT_LTD,671,eBike_test_test_Default_2020_EV_AT
165,RoyalBrothers,1373,Bike_TVS_NTORQ_Default_2023_P_AT
2541,Upgrid_Mobility,1409,BMS_Trontek_51V_14S NMC_2023_EV_AT
3854,VVIP_Police,1095,Car_Maruti_ECCO_Default_2019_CNG_MT
4412,Aventose,1480,eBike_Aventose_S110_Default_2023_EV_AT
3230,Blusmart,1181,Car_Tata_Xpress -T_Ziptron_2022_EV_AT
2595,la5.ic,1248,Bike_Honda_CliQ_Default_2019_P_AT
3326,Trontek,1216,eBike_Corritelectric_Hover_Default_2023_EV_AT
2595,la5.ic,654,Bike_Honda_Activa 5G_Default_2020_P_AT
2595,la5.ic,1065,Car_Tata_Punch_Default_2021_P_MT
4155,PointO,2019,BMS_Amararaja_8.5KW_Amaron_2021_EV_AT
165,RoyalBrothers,565,Bike_Bajaj_NS 200_Default_2019_P_MT
6842,WHIZ_Electric,1383,eRickshaw_Piaggio_Ape E-Xtra FX_EV_2023_EV_AT
3633,Eastman,1731,BMS_Eastman_EM LFP S 51050_JBD CAN 250_2024_EV_AT
3093,Greaves_3W_MLR_Auto,1222,eRickshaw_MLR Auto_ePRO_Cargo_2021_EV_AT
4247,HMC,1484,BMS_iPower_iPower_Daly 500_2023_EV_AT
4428,IntelliOne,1620,VFD_Crompton Greaves_VSR48-024 20CEB_Lister_2024_EV_AT
4588,Neuron,1707,BMS_Neuron_51.2V _51.2 V 200Ah_2024_EV_AT
3653,Noori_Travels,869,Car_Honda_City_VX MT_2018_P_AMT
2541,Upgrid_Mobility,1919,BMS_Trontek_51V105Ah_BS V3 _2025_EV_AT
3902,EVM_secondarydevice,1403,Car_MG_Hector_Default_2021_P_AT
2938,FAE_Bikes,1573,eBike_Xero_Xero_Default_2024_EV_AT
3516,LA5.IC.HARDWARE,686,BMS_Livguard_48V_Default_2020_EV_AT
3333,Arigs,1688,Minitruck_Mahindra_Supro_Default_2024_EV_MT
4326,ETM_BIKES,1182,eBike_BGauss_D15i_Default_2022_EV_AT
3902,EVM_secondarydevice,1349,Car_Nissan_Magnite_Default_2020_P_MT
2818,MBSI_PVT_LTD,706,Bike_Honda_Activa_Default_2018_P_MT
5571,shizenenergy,1978,BMS_Shizenenergy_48V120AH_JBD_2025_EV_AT
1822,Amplus,1273,eBike_Quantum_Bziness_EV_2023_EV_AT
5146,ElectrifiMobility,1884,eBike_Lectrix_LXS 3.0_LiFe4 1.2KW_2025_EV_AT
2591,Napino,686,BMS_Livguard_48V_V1_2020_EV_AT
4546,Stride,1513,E-Cargo_Zen_ZEN MICROPOD_Default_2024_EV_AT
4546,Stride,1383,eRickshaw_Piaggio_Ape E-Xtra FX_EV_2023_EV_AT
3758,Likraft,1702,BMS_Likraft_51.8V 35AH_JK250_2023_EV_AT
2766,Pibeam,752,eRickshaw_Omega_Seiki rage+_Default_2021_EV_AT
7293,Tamarind_Global,1396,Car_Toyota_Innova crysta_Default_2022_D_AT
8815,ZECT,1245,Car_MG_zs EV_Exclusive_2022_EV_AT
2595,la5.ic,1239,eRickshaw_MLR Auto_ePRO_City_SEG+Exicom_2023_EV_AT
3516,LA5.IC.HARDWARE,1247,Bike_Suzuki_Access_Default_2017_P_AT
3015,MBSI_LA5,1141,Bike_Suzuki_Gixxer 250_Default_2021_P_MT
7730,Milo_mobility,1245,Car_MG_zs EV_Exclusive_2022_EV_AT
2365,DeviceManagement,539,BMS_Greenfuel_48V_V1_2019_EV_AT
3637,GoEv,1383,eRickshaw_Piaggio_Ape E-Xtra FX_EV_2023_EV_AT
3120,Inverted_energy,1758,BMS_Inverted_51V105AH_JBD_2023_EV_AT
4012,Ipower,1860,BMS_iPower_48V 45AH_BS_IP_2025_EV_AT
3516,LA5.IC.HARDWARE,1073,eRickshaw_Piaggio_Ape E-Xtra FX_EV_2021_EV_AT
5909,LAF_International_Deployment,1616,Mini Bus_Higer_H5C_Default_2024_EV_AT
3868,Metafin,1583,VFD_INVT_GD200A_Mercury_2024_EV_AT
3653,Noori_Travels,1974,Car_Toyota_Innova Hycross_Default_2024_P_MT
3902,EVM_secondarydevice,1535,Car_Hyundai_i20_Default_2023_P_MT
3093,Greaves_3W_MLR_Auto,1143,eRickshaw_MLR Auto_ePRO_Cargo_2021_EV_MT
2595,la5.ic,1528,Car_Maruti_Ciaz_Default_2024_CNG_AT
2818,MBSI_PVT_LTD,850,Bike_Honda_Activa_6G_2020_P_MT
4174,New_Pandian_Travels,1181,Car_Tata_Xpress -T_Ziptron_2022_EV_AT
4012,Ipower,1748,BMS_iPower_60V 100Ah_JBD 500_2024_EV_AT
3516,LA5.IC.HARDWARE,1441,BMS_Likraft_52V_JBD_2023_EV_AT
3516,LA5.IC.HARDWARE,1110,Car_BYD E6_BYD E6_Default_2021_EV_AMT
6170,Quick_Ride,1885,Car_BYD E6_BYD E6_Default_2024_EV_AT
7506,Rentelo,1325,Car_Maruti_Ertiga_Default_2023_P_MT
28028,Tylt_Mobility,1648,Car_Mahindra_Xuv400_Default_2024_EV_AT
165,RoyalBrothers,1438,Bike_Yamaha_Ray Z_Default_2023_P_AT
7293,Tamarind_Global,1866,Car_Maruti_INVICTO_Default_2024_P_AMT
4091,Akira,1970,BMS_Akira_64V 105AH_JBD 500K_2025_EV_AT
2595,la5.ic,252,eBike_HEROelectric_NYX e5_Default_2018_EV_AT
2595,la5.ic,1073,eRickshaw_Piaggio_Ape E-Xtra FX_EV_2021_EV_AT
2818,MBSI_PVT_LTD,1377,Bike_Honda_activa 125_Default_2022_P_AT
5272,Motovolt,2040,eBike_Motovolt_MVS7_SunMobility_2025_EV_AT
2457,IndusGo_SecondaryDevice,796,Car_Maruti_Alto_Default_2019_P_MT
4012,Ipower,1949,BMS_iPower_51.2V  100Ah_BSV3_SOC display_2025_EV_AT
4012,Ipower,1768,BMS_iPower_60V 30Ah_Daly 250Kbps_2024_EV_AT
2595,la5.ic,459,Car_Toyota_Fortuner_Default_2018_D_AT
3620,blrtrafficpolice,1213,Car_Mahindra_Bolero_Default_2021_D_MT
2595,la5.ic,832,Car_Hyundai_Aura_Default_2020_P_MT
2595,la5.ic,1489,Car_Maruti_Jimny_Default_2023_P_MT
2818,MBSI_PVT_LTD,575,Bike_Aprilia_SR 150_Default_2017_P_MT
5792,Sundaram_Finance_Demo,742,Car_Nissan_Datsun Redi Go_Default_2021_P_MT
3290,Cargar,1125,BMS_Battery_TEST_Default_2021_EV_AT
295,HWY Rider,1470,Bike_Triumph_Speed 400_Default_2022_P_MT
4428,IntelliOne,1603,VFD_Crompton Greaves_VSR48-045 20CEB_Eicher_2024_EV_AT
4428,IntelliOne,1716,VFD_INVT_GD200A_Kisan_2024_EV_AT
4546,Stride,1966,BMS_Neuron_51.2V _51.2V 230Ah_2025_EV_AT
6717,caryaire,2028,BMS_caryaire_51.2V 48AH_JBD_500_2025_EV_AT
5810,InvertxGreentech,1730,BMS_Invertx_Greentech_51.2V105AH_JBD 500_2024_EV_AT
2484,Magenta,1184,eRickshaw_Mahindra_Zor Grand_DV+_2022_EV_AT
2541,Upgrid_Mobility,1813,BMS_Trontek_51V105Ah_Trontek_REV 1.3 DEV062_2024_EV_AT
3633,Eastman,1942,BMS_Eastman_51V 150AH_Electrifuel 16S 100A_2025_EV_AT
2595,la5.ic,1284,BMS_Trontek_6148(19S LFP)_Default_2023_EV_AT
3516,LA5.IC.HARDWARE,539,BMS_Greenfuel_48V_V1_2019_EV_AT
3758,Likraft,1331,BMS_Likraft_52V_51.2V 100Ah_2023_EV_AT
3653,Noori_Travels,1396,Car_Toyota_Innova crysta_Default_2022_D_AT
5571,shizenenergy,2034,BMS_Shizenenergy_48V120AH_JBD 500_2025_EV_AT
3128,stefen_electric,1149,BMS_Inverted_48V_V1_2022_EV_AT
3902,EVM_secondarydevice,1282,Car_Honda_Amaze_Default_2020_P_MT
2520,Greendrive,1184,eRickshaw_Mahindra_Zor Grand_DV+_2022_EV_AT
2818,MBSI_PVT_LTD,1307,Bike_Suzuki_Access_Default_2023_P_AT
3326,Trontek,1807,BMS_Trontek_61V105Ah_REV 1.3_2024_EV_AT
2326,EEE_TAXI,1786,Car_Tata_Xpress -T_Ziptron_2024_EV_AT
2595,la5.ic,1562,BMS_Trontek_61V105Ah_trontek BMS - Rev1.1 500K_2024_EV_AT
2595,la5.ic,2033,BMS_Trontek_51V105Ah_BSV5_SOC_2025_EV_AT
2595,la5.ic,1398,Car_Volkswagen_Vento_Default_2021_P_AT
165,RoyalBrothers,54,Bike_Honda_Dio_Default_2017_P_MT
3126,coslight,1125,BMS_Battery_TEST_Default_2021_EV_AT
4039,Monter,759,Car_Tata_Tiago_Default_2020_P_MT
4010,Propel,1269,Truck_Propel_E-Truck_Default_2023_EV_AT
3902,EVM_secondarydevice,1422,Car_Datsun_Go+_Default_2019_P_MT
1717,IndusGo,1218,Car_Toyota_Innova Hycross_Default_2022_D_AT
7803,KakkarSmart,2007,BMS_Safeli_51.2V105AH_JBD500 _2025_EV_AT
2595,la5.ic,1681,BMS_Likraft_60V 36Ah LFP_JBD250_2024_EV_AT
3868,Metafin,1525,VFD_INVT_GD200A_Bharat_2023_EV_AT
8167,Niranjan_Billing,754,eRickshaw_Mahindra_Treo_Zor_2021_EV_AT
2453,EVMGroup,1692,Bike_Royal Enfield_Guerrilla 450_Default_2024_P_MT
2534,Mooving_Mobility,1376,BMS_Livguard_BMS_White_Knight_14S_48V_60A_V4_2023_EV_-
3854,VVIP_Police,1214,Car_Maruti_Ertiga_ZXI_2020_D_MT
2595,la5.ic,1086,Bike_Bajaj_Pulsar 250F_Default_2021_P_MT
2595,la5.ic,800,Car_Renault_Kwid_RX_2018_P_MT
4012,Ipower,1689,BMS_iPower_48v 64Ah_Dally 250_2024_EV_AT
2595,la5.ic,1382,BMS_Inverted_51.6V_Inverted_Daly_2023_EV_AT
3516,LA5.IC.HARDWARE,1299,Charging-Station_Buzz Energy_EzeeDock_V1_2023_EV_AT
4669,Trusterra,1492,BMS_Trontek_51V105Ah_Ver 2.1 - JK 250K_2023_EV_AT
2373,AWLAgriBusinessLimited,620,Car_Toyota_Innova crysta_Default_2019_D_MT
5855,demo.hero,1206,Car_Tata_Xpress -T_Electra_2022_EV_AT
3633,Eastman,1759,BMS_Eastman_51V-150Ah_Electric Fuel 16S/100A (500)_2024_EV_AT
3902,EVM_secondarydevice,1733,Car_Tata_Nexon_Default_2024_D_MT
4961,Greaves_2W_Ampere,1820,eBike_Ampere_Magnus_Grand_2025_EV_AT
2595,la5.ic,1702,BMS_Likraft_51.8V 35AH_JK250_2023_EV_AT
3015,MBSI_LA5,116,Bike_Royal Enfield_Classic 350_Default_2017_P_MT
3653,Noori_Travels,434,Car_Maruti_New Dzire_VXI_2018_P_AMT
3934,Demo_batt,1454,BMS_Stefen_48V-Superpower_Default_2023_EV_AT
2595,la5.ic,83,Truck_MAN_Truck_Default_2017_D_MT
3868,Metafin,1575,VFD_Crompton Greaves_VSR48-038 20CEB_Mahindra_2023_EV_AT
4398,Boom_Cabs,1563,Car_Tata_Xpres-T_Ziptron_2024_EV_AT
4169,Bounce_EV,1973,eBike_Bounce_Infinity_Sun Mobility E1x D1_2025_EV_AT
4257,Gensol,1383,eRickshaw_Piaggio_Ape E-Xtra FX_EV_2023_EV_AT
3093,Greaves_3W_MLR_Auto,1232,eRickshaw_MLR Auto_Eltra_Cargo_Tork+Amaron_2022_EV_AT
4428,IntelliOne,1552,VFD_Crompton Greaves_VSX48-032 20CEB_Eicher_2023_EV_AT
4070,KROPEX,1563,Car_Tata_Xpres-T_Ziptron_2024_EV_AT
2595,la5.ic,1369,Car_Volkswagen_Vento_HIGHLNE_2020_P_AT
2541,Upgrid_Mobility,1640,BMS_Inverted_51.6V_Inverted_JBD_500BD_2024_EV_AT
2373,AWLAgriBusinessLimited,978,Car_Toyota_Innova Crysta_Default_2021_P_MT
2373,AWLAgriBusinessLimited,1879,Car_Toyota_Innova Hycross_Default_2022_P_AT
2365,DeviceManagement,832,Car_Hyundai_Aura_Default_2020_P_MT
3677,Smrtiacademy,1265,Truck_Eicher_Pro 2110_Pro_2023_D_MT
3060,BikeBazaar,1490,eBike_BGauss_D15i_Default_2023_EV_AT
